id,image_url,image_format,link,title,date_from,date_to,description
c032740011,http://acms.sl.nsw.gov.au/_zoomify/2015/D33832/c032740011.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291958&suppress=N&imgindex=11,"Quakers Hill, Quakers Hill Estate",1880,1930,Sydney Subdivision Plan
c032740012,http://acms.sl.nsw.gov.au/_zoomify/2015/D33832/c032740012.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291958&suppress=N&imgindex=13,"Blacktown, Station",1880,1930,Sydney Subdivision Plan
c032740013,http://acms.sl.nsw.gov.au/_zoomify/2015/D33832/c032740013.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291958&suppress=N&imgindex=14,"Blacktown, Railway Junction Estate",1880,1930,Sydney Subdivision Plan
c032740014,http://acms.sl.nsw.gov.au/_zoomify/2015/D33832/c032740014.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291958&suppress=N&imgindex=15,"Blacktown, Swansea Estate",1880,1930,Sydney Subdivision Plan
c032740015,http://acms.sl.nsw.gov.au/_zoomify/2015/D33832/c032740015.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291958&suppress=N&imgindex=16,"Blacktown, Bungarribee Farms",1880,1930,Sydney Subdivision Plan
c032740017,http://acms.sl.nsw.gov.au/_zoomify/2015/D33832/c032740017.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291958&suppress=N&imgindex=18,"Blacktown, Flushcombe Estate",1880,1930,Sydney Subdivision Plan
c032740019,http://acms.sl.nsw.gov.au/_zoomify/2015/D33832/c032740019.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291958&suppress=N&imgindex=20,"Blacktown, Kildare Estate",1880,1930,Sydney Subdivision Plan
c032740020,http://acms.sl.nsw.gov.au/_zoomify/2015/D33832/c032740020.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291958&suppress=N&imgindex=21,"Blacktown, Kildare Estate",1880,1930,Sydney Subdivision Plan
c032740021,http://acms.sl.nsw.gov.au/_zoomify/2015/D33832/c032740021.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291958&suppress=N&imgindex=22,"Blacktown, St Kilda Estate",1880,1930,Sydney Subdivision Plan
c032740023,http://acms.sl.nsw.gov.au/_zoomify/2015/D33832/c032740023.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291958&suppress=N&imgindex=24,"Blacktown, Central Estate",1880,1930,Sydney Subdivision Plan
c032740024,http://acms.sl.nsw.gov.au/_zoomify/2015/D33832/c032740024.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291958&suppress=N&imgindex=25,"Blacktown, Railway Junction",1880,1930,Sydney Subdivision Plan
c032740030,http://acms.sl.nsw.gov.au/_zoomify/2015/D33832/c032740030.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291958&suppress=N&imgindex=31,Blacktown,1880,1930,Sydney Subdivision Plan
c032740039,http://acms.sl.nsw.gov.au/_zoomify/2015/D33832/c032740039.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291958&suppress=N&imgindex=40,"Blacktown, Kensington Green",1880,1930,Sydney Subdivision Plan
c032740040,http://acms.sl.nsw.gov.au/_zoomify/2015/D33832/c032740040.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291958&suppress=N&imgindex=41,"Blacktown, Railway Junction",1880,1930,Sydney Subdivision Plan
c032740042,http://acms.sl.nsw.gov.au/_zoomify/2015/D33832/c032740042.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291958&suppress=N&imgindex=43,"Blacktown, Lytton Estate",1880,1930,Sydney Subdivision Plan
c032740045,http://acms.sl.nsw.gov.au/_zoomify/2015/D33832/c032740045.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291958&suppress=N&imgindex=46,"Blacktown, Central Estate",1880,1930,Sydney Subdivision Plan
c032740046,http://acms.sl.nsw.gov.au/_zoomify/2015/D33832/c032740046.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291958&suppress=N&imgindex=47,"Blacktown, Stewart's Estate",1880,1930,Sydney Subdivision Plan
c032740047,http://acms.sl.nsw.gov.au/_zoomify/2015/D33832/c032740047.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291958&suppress=N&imgindex=48,"Blacktown, Railway Junction",1880,1930,Sydney Subdivision Plan
c032740048,http://acms.sl.nsw.gov.au/_zoomify/2015/D33832/c032740048.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291958&suppress=N&imgindex=49,"Blacktown, Burns Park Estate",1880,1930,Sydney Subdivision Plan
c032740049,http://acms.sl.nsw.gov.au/_zoomify/2015/D33832/c032740049.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291958&suppress=N&imgindex=50,"Blacktown, Phillips Estate",1880,1930,Sydney Subdivision Plan
c032740050,http://acms.sl.nsw.gov.au/_zoomify/2015/D33832/c032740050.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291958&suppress=N&imgindex=51,"Quaker's Hill, Quackers Hill Township",1880,1930,Sydney Subdivision Plan
c032740052,http://acms.sl.nsw.gov.au/_zoomify/2015/D33832/c032740052.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291958&suppress=N&imgindex=53,"Blacktown, Lytton Estate",1880,1930,Sydney Subdivision Plan
c032740058,http://acms.sl.nsw.gov.au/_zoomify/2015/D33832/c032740058.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291958&suppress=N&imgindex=59,"Blacktown, At the Station",1880,1930,Sydney Subdivision Plan
c032740059,http://acms.sl.nsw.gov.au/_zoomify/2015/D33832/c032740059.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291958&suppress=N&imgindex=60,"Blacktown, St Kilda Estate",1880,1930,Sydney Subdivision Plan
c032740061,http://acms.sl.nsw.gov.au/_zoomify/2015/D33832/c032740061.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291958&suppress=N&imgindex=62,"Blacktown, Bungarribee Farms",1880,1930,Sydney Subdivision Plan
c032740122,http://acms.sl.nsw.gov.au/_zoomify/2015/D34422/c032740122.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291958&suppress=N&imgindex=12,"Blacktown, Grange Farms",1880,1930,Sydney Subdivision Plan
c032750001,http://acms.sl.nsw.gov.au/_zoomify/2015/D33834/c032750001.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291959&suppress=N&imgindex=1,"Kogarah, Woniora Estate",1880,1930,Sydney Subdivision Plan
c032750003,http://acms.sl.nsw.gov.au/_zoomify/2015/D33834/c032750003.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291959&suppress=N&imgindex=3,"Blakehurst, Tom Ugly's Point",1880,1930,Sydney Subdivision Plan
c032750004,http://acms.sl.nsw.gov.au/_zoomify/2015/D33834/c032750004.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291959&suppress=N&imgindex=4,"Kogarah, Carss Bush Park",1880,1930,Sydney Subdivision Plan
c032750005,http://acms.sl.nsw.gov.au/_zoomify/2015/D33834/c032750005.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291959&suppress=N&imgindex=5,"Kogarah, Yuruga Estate",1880,1930,Sydney Subdivision Plan
c032750006,http://acms.sl.nsw.gov.au/_zoomify/2015/D33834/c032750006.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291959&suppress=N&imgindex=6,"Kogarah, Kogarah Bay",1880,1930,Sydney Subdivision Plan
c032750007,http://acms.sl.nsw.gov.au/_zoomify/2015/D33834/c032750007.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291959&suppress=N&imgindex=7,"Blakehurst, Mirowera Estate",1880,1930,Sydney Subdivision Plan
c032750008,http://acms.sl.nsw.gov.au/_zoomify/2015/D33834/c032750008.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291959&suppress=N&imgindex=8,"Blakehurst, Riverview Estate",1880,1930,Sydney Subdivision Plan
c032750010,http://acms.sl.nsw.gov.au/_zoomify/2015/D33834/c032750010.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291959&suppress=N&imgindex=10,"Kogarah, Woniora Pleasure Grounds Estate",1880,1930,Sydney Subdivision Plan
c032750011,http://acms.sl.nsw.gov.au/_zoomify/2015/D33834/c032750011.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291959&suppress=N&imgindex=11,"Kogarah, Carroll's Hill Estate",1880,1930,Sydney Subdivision Plan
c032750016,http://acms.sl.nsw.gov.au/_zoomify/2015/D33834/c032750016.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291959&suppress=N&imgindex=16,"Kogarah, Kogarah Bay Estate",1880,1930,Sydney Subdivision Plan
c032750017,http://acms.sl.nsw.gov.au/_zoomify/2015/D33834/c032750017.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291959&suppress=N&imgindex=17,"Blakehurst, Kyle Bay Estate",1880,1930,Sydney Subdivision Plan
c032750019,http://acms.sl.nsw.gov.au/_zoomify/2015/D33834/c032750019.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291959&suppress=N&imgindex=19,"Kogarah, Bay View Estate",1880,1930,Sydney Subdivision Plan
c032750020,http://acms.sl.nsw.gov.au/_zoomify/2015/D33834/c032750020.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291959&suppress=N&imgindex=20,"Blakehurst, Oyster Bay, tara Estate",1880,1930,Sydney Subdivision Plan
c032750024,http://acms.sl.nsw.gov.au/_zoomify/2015/D33834/c032750024.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291959&suppress=N&imgindex=24,"Blakehurst, Riverview Estate",1880,1930,Sydney Subdivision Plan
c032750025,http://acms.sl.nsw.gov.au/_zoomify/2015/D33834/c032750025.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291959&suppress=N&imgindex=25,"Kogarah, Carss Bush Park",1880,1930,Sydney Subdivision Plan
c032750035,http://acms.sl.nsw.gov.au/_zoomify/2015/D33834/c032750035.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291959&suppress=N&imgindex=35,"Kogarah, Hamers Estate",1880,1930,Sydney Subdivision Plan
c032750040,http://acms.sl.nsw.gov.au/_zoomify/2015/D33834/c032750040.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291959&suppress=N&imgindex=40,"Kogarah, Georgetown Estate",1880,1930,Sydney Subdivision Plan
c032750043,http://acms.sl.nsw.gov.au/_zoomify/2015/D33834/c032750043.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291959&suppress=N&imgindex=43,"Kogarah, Woniora Estate",1880,1930,Sydney Subdivision Plan
c032750047,http://acms.sl.nsw.gov.au/_zoomify/2015/D33834/c032750047.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291959&suppress=N&imgindex=47,"Kogarah, Carlton Park Estate",1880,1930,Sydney Subdivision Plan
c032770001,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770001.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=1,"Bondi, Warnock Subdivision",1880,1930,Sydney Subdivision Plan
c032770002,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770002.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=2,"Bondi, Queenscliff Estate",1880,1930,Sydney Subdivision Plan
c032770004,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770004.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=4,Bondi,1880,1930,Sydney Subdivision Plan
c032770005,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770005.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=5,"Waverley, Henderson's Estate",1880,1930,Sydney Subdivision Plan
c032770006,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770006.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=6,"Bondi, Queenscliff Estate",1880,1930,Sydney Subdivision Plan
c032770007,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770007.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=7,"Bondi, Bondi Estate",1880,1930,Sydney Subdivision Plan
c032770008,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770008.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=8,"Bondi, Bondi Estate",1880,1930,Sydney Subdivision Plan
c032770009,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770009.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=9,"Bondi, Avoca Estate",1880,1930,Sydney Subdivision Plan
c032770010,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770010.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=10,"Bondi, Gerganhurst Estate",1880,1930,Sydney Subdivision Plan
c032770011,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770011.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=11,Bondi,1880,1930,Sydney Subdivision Plan
c032770012,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770012.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=12,"Waverley, Henderson's Estate",1880,1930,Sydney Subdivision Plan
c032770013,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770013.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=13,"Bondi, Cooper Levy's Estate",1880,1930,Sydney Subdivision Plan
c032770014,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770014.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=14,"Bondi, Mackensies Ocean View Estate",1880,1930,Sydney Subdivision Plan
c032770015,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770015.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=15,"Bondi, Bondi Beach Estate",1880,1930,Sydney Subdivision Plan
c032770016,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770016.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=16,"Waveley, Kioto Subdivision",1880,1930,Sydney Subdivision Plan
c032770017,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770017.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=17,"Bondi, Castlefield Estate",1880,1930,Sydney Subdivision Plan
c032770018,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770018.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=18,"Bondi, Bondi Beach Estate",1880,1930,Sydney Subdivision Plan
c032770019,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=19,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=19,"Bondi, Bondi Beach Estate",1880,1930,Sydney Subdivision Plan
c032770020,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770020.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=20,"Bondi, Aquarium",1880,1930,Sydney Subdivision Plan
c032770021,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770021.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=21,"Bondi, The Homestead",1880,1930,Sydney Subdivision Plan
c032770024,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770024.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=24,"Bondi, The Esplanade Estate",1880,1930,Sydney Subdivision Plan
c032770025,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770025.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=25,"Bondi, Bondi Ocean View Estate",1880,1930,Sydney Subdivision Plan
c032770026,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770026.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=26,"Bondi, Old South Head Road",1880,1930,Sydney Subdivision Plan
c032770028,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770028.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=28,"Bondi, Glenayr Extended Estate",1880,1930,Sydney Subdivision Plan
c032770030,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770030.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=30,"Bondi, Outlook Estate",1880,1930,Sydney Subdivision Plan
c032770031,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770031.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=31,"Bondi, Braylesford Estate",1880,1930,Sydney Subdivision Plan
c032770032,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770032.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=32,"Bondi, Crown Lands",1880,1930,Sydney Subdivision Plan
c032770035,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770035.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=35,"Bronte, Miramar Estate",1880,1930,Sydney Subdivision Plan
c032770036,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770036.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=36,"Bondi, Henderson's Bondi Estate",1880,1930,Sydney Subdivision Plan
c032770037,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=37,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=37,"Bondi, North Estate",1880,1930,Sydney Subdivision Plan
c032770038,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770038.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=38,"Bondi, Vickers' Estate",1880,1930,Sydney Subdivision Plan
c032770040,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770040.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=40,"Bondi, Bondi Beach",1880,1930,Sydney Subdivision Plan
c032770042,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770042.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=42,"Bondi, Garnstone Sea Estate",1880,1930,Sydney Subdivision Plan
c032770045,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770045.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=45,"Bondi, Vickers' Estate",1880,1930,Sydney Subdivision Plan
c032770046,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770046.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=46,"Bondi, Wonderland City",1880,1930,Sydney Subdivision Plan
c032770047,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770047.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=47,"Bondi, Bondi Heights estate",1880,1930,Sydney Subdivision Plan
c032770050,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770050.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=50,Bondi,1880,1930,Sydney Subdivision Plan
c032770051,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770051.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=51,"Bondi, Bondi Beach",1880,1930,Sydney Subdivision Plan
c032770053,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770053.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=53,"Bondi, Vickers' Estate",1880,1930,Sydney Subdivision Plan
c032770054,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770054.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=54,"Bondi, The Homestead",1880,1930,Sydney Subdivision Plan
c032770055,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770055.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=55,"Bondi, Langlee Estate",1880,1930,Sydney Subdivision Plan
c032770056,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770056.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=56,"Tamarama, Tamarama View Estate",1880,1930,Sydney Subdivision Plan
c032770058,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770058.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=58,"Bondi, Plowmans Estate",1880,1930,Sydney Subdivision Plan
c032770059,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770059.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=59,"Rose Bay, Rose bay Heights",1880,1930,Sydney Subdivision Plan
c032770061,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770061.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=61,"Bondi, O'Brien's Beach Estate",1880,1930,Sydney Subdivision Plan
c032770062,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770062.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=62,"Waverley, Henderson's Estate",1880,1930,Sydney Subdivision Plan
c032770064,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770064.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=64,"Bondi, Queenscliff Estate",1880,1930,Sydney Subdivision Plan
c032770065,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770065.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=65,"Bondi, The Ravine Estate",1880,1930,Sydney Subdivision Plan
c032770069,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770069.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=69,"Bondi, Seaton Estate",1880,1930,Sydney Subdivision Plan
c032770071,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770071.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=71,"Bondi, Braylesford Estate",1880,1930,Sydney Subdivision Plan
c032770072,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770072.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=72,"Bondi, Glen Roona Estate",1880,1930,Sydney Subdivision Plan
c032770073,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770073.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=73,"Bondi, Benburb Estate",1880,1930,Sydney Subdivision Plan
c032770077,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770077.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=77,"Bondi, Crown Lands",1880,1930,Sydney Subdivision Plan
c032770078,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770078.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=78,"Bondi, Crown Lands",1880,1930,Sydney Subdivision Plan
c032770082,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770082.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=82,"Bondi, Glenayr Extended Estate",1880,1930,Sydney Subdivision Plan
c032770083,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770083.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=83,"Bondi, Crown Lands",1880,1930,Sydney Subdivision Plan
c032770084,http://acms.sl.nsw.gov.au/_zoomify/2015/D33839/c032770084.html,Zoomify,http://archival-classic.sl.nsw.gov.au/album/ItemViewer.aspx?itemid=1291961&suppress=N&imgindex=84,"Bondi, Merton Estate",1880,1930,Sydney Subdivision Plan
